Date,Adj Close,Close,High,Low,Open,Volume,ticker
2023-03-07,86.20994567871094,86.38999938964844,87.58000183105469,86.0999984741211,86.95999908447266,6898200,GE
2023-03-08,86.7987289428711,86.9800033569336,87.41000366210938,86.06999969482422,86.7699966430664,6063900,GE
2023-03-09,91.36917114257812,91.55999755859375,94.94000244140625,89.7699966430664,89.95999908447266,28592300,GE
2023-03-10,90.81034088134766,91.0,94.19999694824219,90.79000091552734,91.9000015258789,18477800,GE
2023-03-13,88.7845687866211,88.97000122070312,90.7300033569336,87.66000366210938,89.69999694824219,11334000,GE
2023-03-14,90.97998046875,91.16999816894531,93.08000183105469,90.19999694824219,91.16999816894531,11347500,GE
2023-03-15,89.57292938232422,89.76000213623047,89.76000213623047,86.44999694824219,88.98999786376953,12057300,GE
2023-03-16,91.7783203125,91.97000122070312,92.0999984741211,88.56999969482422,89.4000015258789,8127600,GE
2023-03-17,90.10181427001953,90.29000091552734,91.83000183105469,89.3499984741211,91.79000091552734,10188100,GE
2023-03-20,89.73258972167969,89.91999816894531,91.2300033569336,89.41000366210938,90.62999725341797,6947600,GE
2023-03-21,91.98787689208984,92.18000030517578,93.04000091552734,90.95999908447266,90.9800033569336,6826800,GE
2023-03-22,89.40327453613281,89.58999633789062,92.5999984741211,89.55000305175781,92.48999786376953,7011000,GE
2023-03-23,91.39910888671875,91.58999633789062,92.94999694824219,90.52999877929688,90.62999725341797,8647000,GE
2023-03-24,91.17957305908203,91.37000274658203,92.3499984741211,90.31999969482422,90.56999969482422,6658400,GE
2023-03-27,93.11552429199219,93.30999755859375,93.63999938964844,92.11000061035156,92.27999877929688,6005200,GE
2023-03-28,92.94587707519531,93.13999938964844,93.73999786376953,92.55999755859375,93.33999633789062,4008900,GE
2023-03-29,93.86396026611328,94.05999755859375,94.41999816894531,93.66999816894531,93.97000122070312,4918000,GE
2023-03-30,93.8539810180664,94.05000305175781,94.30999755859375,93.55999755859375,93.94999694824219,5285800,GE
2023-03-31,95.40074920654297,95.5999984741211,95.66999816894531,94.30999755859375,94.52999877929688,7380200,GE
2023-04-03,96.7179946899414,96.91999816894531,96.94000244140625,95.36000061035156,95.75,4947700,GE
2023-04-04,94.85189819335938,95.05000305175781,97.87000274658203,94.66999816894531,96.95999908447266,6827600,GE
2023-04-05,94.0535659790039,94.25,95.31999969482422,93.66000366210938,94.9800033569336,8493400,GE
2023-04-06,93.40492248535156,93.5999984741211,94.38999938964844,93.54000091552734,94.12000274658203,6404900,GE
2023-04-10,94.16333770751953,94.36000061035156,94.98999786376953,93.61000061035156,93.83000183105469,5985500,GE
2023-04-11,93.71427917480469,93.91000366210938,94.95999908447266,93.87999725341797,94.51000213623047,5317700,GE
2023-04-12,93.90386962890625,94.0999984741211,94.66999816894531,93.80999755859375,94.26000213623047,6997700,GE
2023-04-13,94.10346984863281,94.30000305175781,94.69000244140625,93.47000122070312,94.37999725341797,8814600,GE
2023-04-14,95.24108123779297,95.44000244140625,95.63999938964844,93.80999755859375,93.86000061035156,5755600,GE
2023-04-17,96.56831359863281,96.7699966430664,96.8499984741211,95.4800033569336,95.62000274658203,6126100,GE
2023-04-18,98.2647705078125,98.47000122070312,98.5199966430664,96.86000061035156,97.0,7110800,GE
2023-04-19,98.82360076904297,99.02999877929688,99.30999755859375,98.41999816894531,98.58000183105469,5617000,GE
2023-04-20,99.55208587646484,99.76000213623047,100.47000122070312,99.05999755859375,99.30000305175781,6912400,GE
2023-04-21,99.30260467529297,99.51000213623047,100.08000183105469,99.12999725341797,99.9800033569336,4080400,GE
2023-04-24,99.94126892089844,100.1500015258789,100.7699966430664,99.58000183105469,99.58000183105469,6251800,GE
2023-04-25,98.2348403930664,98.44000244140625,102.01000213623047,97.55000305175781,101.94999694824219,9297500,GE
2023-04-26,96.00948333740234,96.20999908447266,98.44999694824219,96.08999633789062,98.2300033569336,6410500,GE
2023-04-27,97.85562896728516,98.05999755859375,98.19000244140625,96.5999984741211,97.0199966430664,7461000,GE
2023-04-28,98.76373291015625,98.97000122070312,99.72000122070312,96.87999725341797,97.12999725341797,5010800,GE
2023-05-01,100.96912384033203,101.18000030517578,102.0,99.37000274658203,99.48999786376953,5912400,GE
2023-05-02,101.2984390258789,101.51000213623047,102.02999877929688,100.19000244140625,100.61000061035156,5973700,GE
2023-05-03,101.5578842163086,101.7699966430664,102.94999694824219,101.30999755859375,101.87999725341797,4722700,GE
2023-05-04,99.11299896240234,99.31999969482422,101.75,97.41000366210938,101.48999786376953,7227000,GE
2023-05-05,100.03108978271484,100.23999786376953,101.76000213623047,99.75,100.58000183105469,5029000,GE
2023-05-08,100.70966339111328,100.91999816894531,101.11000061035156,100.22000122070312,100.22000122070312,3417500,GE
2023-05-09,100.78949737548828,101.0,101.9000015258789,100.7699966430664,100.7699966430664,5204100,GE
2023-05-10,99.33253479003906,99.54000091552734,101.66999816894531,98.45999908447266,101.4800033569336,4032900,GE
2023-05-11,99.30260467529297,99.51000213623047,99.9800033569336,98.81999969482422,99.4000015258789,4084300,GE
2023-05-12,98.59408569335938,98.80000305175781,100.0,97.70999908447266,99.58000183105469,3457700,GE
2023-05-15,101.78741455078125,102.0,102.30999755859375,99.0199966430664,99.13999938964844,6363700,GE
2023-05-16,100.91921997070312,101.12999725341797,102.2300033569336,100.88999938964844,101.2300033569336,4408500,GE
2023-05-17,103.25434875488281,103.47000122070312,103.58000183105469,101.55000305175781,101.87000274658203,5484200,GE
2023-05-18,103.79322814941406,104.01000213623047,104.27999877929688,101.7300033569336,102.88999938964844,4606800,GE
2023-05-19,104.0427017211914,104.26000213623047,105.77999877929688,103.83999633789062,104.5199966430664,5770200,GE
2023-05-22,104.33209991455078,104.55000305175781,105.94000244140625,104.0999984741211,104.0999984741211,3987300,GE
2023-05-23,101.488037109375,101.69999694824219,104.13999938964844,101.27999877929688,103.86000061035156,4579600,GE
2023-05-24,100.76954650878906,100.9800033569336,101.47000122070312,99.91000366210938,101.27999877929688,5008300,GE
2023-05-25,101.30841064453125,101.5199966430664,102.08999633789062,100.54000091552734,101.4000015258789,5377100,GE
2023-05-26,102.52586364746094,102.73999786376953,103.94999694824219,101.55999755859375,101.58999633789062,5424200,GE
2023-05-30,102.18657684326172,102.4000015258789,103.06999969482422,100.66000366210938,103.0199966430664,5665100,GE
2023-05-31,101.31839752197266,101.52999877929688,101.83999633789062,99.70999908447266,101.31999969482422,10661400,GE
2023-06-01,104.45185089111328,104.66999816894531,105.16999816894531,101.06999969482422,101.20999908447266,6222700,GE
2023-06-02,105.57949829101562,105.80000305175781,106.70999908447266,104.54000091552734,105.5,5967500,GE
2023-06-05,103.8830337524414,104.0999984741211,105.80000305175781,104.0999984741211,105.80000305175781,4077200,GE
2023-06-06,105.24020385742188,105.45999908447266,106.11000061035156,104.0999984741211,104.33000183105469,6220300,GE
2023-06-07,105.85891723632812,106.08000183105469,107.33000183105469,105.63999938964844,106.63999938964844,7279400,GE
2023-06-08,105.84893035888672,106.06999969482422,107.22000122070312,105.62999725341797,105.83999633789062,3573500,GE
2023-06-09,106.07845306396484,106.30000305175781,106.55000305175781,105.08000183105469,106.29000091552734,3483700,GE
2023-06-12,106.00859832763672,106.2300033569336,106.88999938964844,105.6500015258789,106.30999755859375,3733000,GE
2023-06-13,106.51753234863281,106.73999786376953,107.1500015258789,105.80999755859375,106.02999877929688,4318900,GE
2023-06-14,104.4817886352539,104.69999694824219,106.80000305175781,103.95999908447266,106.72000122070312,5131100,GE
2023-06-15,105.19031524658203,105.41000366210938,105.63999938964844,103.98999786376953,104.44000244140625,6969800,GE
2023-06-16,106.06847381591797,106.29000091552734,108.9000015258789,105.94000244140625,105.94999694824219,10958600,GE
2023-06-20,103.80320739746094,104.0199966430664,106.20999908447266,103.41000366210938,106.08000183105469,6439300,GE
2023-06-21,104.83106231689453,105.05000305175781,105.69000244140625,103.58000183105469,103.63999938964844,4775400,GE
2023-06-22,104.60153198242188,104.81999969482422,105.79000091552734,104.63999938964844,104.66000366210938,4223500,GE
2023-06-23,103.56370544433594,103.77999877929688,104.37000274658203,102.63999938964844,103.08999633789062,6011900,GE
2023-06-26,104.23230743408203,104.44999694824219,105.11000061035156,103.36000061035156,103.52999877929688,4250900,GE
2023-06-27,104.70132446289062,104.91999816894531,105.20999908447266,104.36000061035156,104.62999725341797,4767300,GE
2023-06-28,106.82688903808594,107.05000305175781,107.37000274658203,104.97000122070312,105.29000091552734,4795700,GE
2023-06-29,107.51544952392578,107.73999786376953,107.83000183105469,106.04000091552734,106.22000122070312,3248800,GE
2023-06-30,109.62105560302734,109.8499984741211,110.26000213623047,108.5999984741211,108.98999786376953,7381500,GE
2023-07-03,108.05432891845703,108.27999877929688,109.33000183105469,107.30999755859375,109.05999755859375,2972000,GE
2023-07-05,108.42355346679688,108.6500015258789,108.98999786376953,107.76000213623047,108.22000122070312,3661800,GE
2023-07-06,107.14622497558594,107.37000274658203,108.75,106.86000061035156,108.01000213623047,3666700,GE
2023-07-07,108.04434967041016,108.2699966430664,108.87000274658203,106.94000244140625,107.13999938964844,3863800,GE
2023-07-10,110.38119506835938,110.52999877929688,110.7300033569336,108.37000274658203,108.41000366210938,4633200,GE
2023-07-11,111.07026672363281,111.22000122070312,111.52999877929688,110.2300033569336,110.7300033569336,3790000,GE
2023-07-12,111.05029296875,111.19999694824219,111.97000122070312,110.88999938964844,111.29000091552734,4312800,GE
2023-07-13,111.13018798828125,111.27999877929688,111.81999969482422,110.81999969482422,111.25,2775000,GE
2023-07-14,110.13153839111328,110.27999877929688,111.22000122070312,110.02999877929688,111.0,2717600,GE
2023-07-17,110.9903793334961,111.13999938964844,112.1500015258789,110.1500015258789,110.41999816894531,3637200,GE
2023-07-18,110.91047668457031,111.05999755859375,111.83000183105469,110.5199966430664,110.9000015258789,3573900,GE
2023-07-19,109.7420654296875,109.88999938964844,110.80999755859375,108.83000183105469,110.33000183105469,4473200,GE
2023-07-20,111.09024047851562,111.23999786376953,111.83999633789062,109.95999908447266,110.04000091552734,4117200,GE
2023-07-21,110.18146514892578,110.33000183105469,111.87999725341797,109.81999969482422,111.44000244140625,8198600,GE
2023-07-24,110.10157775878906,110.25,110.9800033569336,110.05999755859375,110.4000015258789,5337000,GE
2023-07-25,117.00228118896484,117.16000366210938,117.95999908447266,113.62999725341797,114.5,17022400,GE
2023-07-26,114.56555938720703,114.72000122070312,117.38999938964844,113.44999694824219,117.13999938964844,7541700,GE
2023-07-27,115.26461791992188,115.41999816894531,117.26000213623047,114.93000030517578,115.55999755859375,6187000,GE
2023-07-28,114.23600769042969,114.38999938964844,115.8499984741211,114.0199966430664,115.52999877929688,4469900,GE
2023-07-31,114.0862045288086,114.23999786376953,114.75,113.72000122070312,114.44000244140625,4125500,GE
2023-08-01,113.06758117675781,113.22000122070312,114.19999694824219,112.2699966430664,113.69000244140625,5263400,GE
2023-08-02,111.81926727294922,111.97000122070312,113.5,111.93000030517578,112.97000122070312,4291600,GE
2023-08-03,112.208740234375,112.36000061035156,113.16999816894531,111.55000305175781,111.83000183105469,3469600,GE
2023-08-04,112.90779113769531,113.05999755859375,113.87000274658203,111.80000305175781,112.81999969482422,4882100,GE
2023-08-07,114.57555389404297,114.7300033569336,114.9800033569336,113.54000091552734,113.54000091552734,3304800,GE
2023-08-08,113.39714050292969,113.55000305175781,114.83000183105469,113.12000274658203,114.38999938964844,3779300,GE
2023-08-09,112.01898956298828,112.16999816894531,113.93000030517578,111.9800033569336,113.9000015258789,3112700,GE
2023-08-10,113.41710662841797,113.56999969482422,115.04000091552734,112.44999694824219,112.44999694824219,4671600,GE
2023-08-11,114.44571685791016,114.5999984741211,115.38999938964844,113.44999694824219,113.54000091552734,3560400,GE
2023-08-14,115.39443969726562,115.55000305175781,115.8499984741211,114.19999694824219,114.5,3923400,GE
2023-08-15,113.69672393798828,113.8499984741211,114.66000366210938,113.47000122070312,114.6500015258789,3413100,GE
2023-08-16,113.41710662841797,113.56999969482422,115.33999633789062,113.47000122070312,113.7300033569336,3683100,GE
2023-08-17,110.81062316894531,110.95999908447266,114.38999938964844,110.94000244140625,113.9800033569336,4577000,GE
2023-08-18,111.6395034790039,111.79000091552734,111.93000030517578,110.0199966430664,110.30000305175781,4508400,GE
2023-08-21,111.86918640136719,112.0199966430664,112.4800033569336,111.0199966430664,112.04000091552734,2941800,GE
2023-08-22,111.50968170166016,111.66000366210938,113.05000305175781,110.83999633789062,112.1500015258789,2640400,GE
2023-08-23,113.3172378540039,113.47000122070312,113.76000213623047,111.5,111.5,2847600,GE
2023-08-24,110.89051055908203,111.04000091552734,113.95999908447266,111.0199966430664,113.19999694824219,3361500,GE
2023-08-25,111.81926727294922,111.97000122070312,112.37000274658203,110.22000122070312,111.44999694824219,3115400,GE
2023-08-28,113.80657958984375,113.95999908447266,114.27999877929688,112.1500015258789,112.55000305175781,2812700,GE
2023-08-29,115.17473602294922,115.33000183105469,115.66999816894531,112.91999816894531,113.66999816894531,4655300,GE
2023-08-30,114.1561050415039,114.30999755859375,115.58000183105469,113.94999694824219,114.8499984741211,4857600,GE
2023-08-31,114.305908203125,114.45999908447266,114.94000244140625,113.80999755859375,114.58000183105469,4164900,GE
2023-09-01,114.0862045288086,114.23999786376953,115.45999908447266,113.52999877929688,115.0199966430664,3539300,GE
2023-09-05,112.72803497314453,112.87999725341797,114.19000244140625,112.30999755859375,113.69000244140625,3516800,GE
2023-09-06,112.52830505371094,112.68000030517578,114.06999969482422,111.93000030517578,112.8499984741211,4004800,GE
2023-09-07,111.6395034790039,111.79000091552734,113.1500015258789,111.41000366210938,112.22000122070312,3303300,GE
2023-09-08,111.56959533691406,111.72000122070312,112.02999877929688,111.22000122070312,111.5,2530700,GE
2023-09-11,114.1061782836914,114.26000213623047,114.30000305175781,112.12000274658203,112.25,4207900,GE
2023-09-12,114.84517669677734,115.0,116.81999969482422,114.0,114.25,4210100,GE
2023-09-13,113.44706726074219,113.5999984741211,115.36000061035156,112.63999938964844,114.69000244140625,2800200,GE
2023-09-14,115.49430847167969,115.6500015258789,117.20999908447266,114.31999969482422,114.37000274658203,5297500,GE
2023-09-15,115.33451843261719,115.48999786376953,115.91000366210938,114.19999694824219,115.41999816894531,6731300,GE
2023-09-18,116.4130630493164,116.56999969482422,117.43000030517578,114.91999816894531,115.77999877929688,3751700,GE
2023-09-19,116.05355072021484,116.20999908447266,116.68000030517578,115.22000122070312,116.0199966430664,3098200,GE
2023-09-20,114.69538116455078,114.8499984741211,117.66999816894531,114.81999969482422,116.52999877929688,4098100,GE
2023-09-21,112.83788299560547,112.98999786376953,114.33999633789062,112.05999755859375,113.94999694824219,4597200,GE
2023-09-22,111.10022735595703,111.25,113.19999694824219,111.06999969482422,112.9000015258789,4987600,GE
2023-09-25,111.64988708496094,111.72000122070312,111.95999908447266,110.62999725341797,110.72000122070312,3783800,GE
2023-09-26,109.86100769042969,109.93000030517578,111.94000244140625,109.75,111.0,4806100,GE
2023-09-27,110.82040405273438,110.88999938964844,111.61000061035156,110.1500015258789,110.62999725341797,4718800,GE
2023-09-28,112.26949310302734,112.33999633789062,112.98999786376953,110.83000183105469,111.05999755859375,4404100,GE
