Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,306.17999267578125,306.8500061035156,301.1600036621094,302.3500061035156,289.7120666503906,579300,PSA
2023-03-08,301.8500061035156,305.1199951171875,299.8500061035156,300.8699951171875,288.29388427734375,675600,PSA
2023-03-09,302.30999755859375,303.8399963378906,295.010009765625,295.70001220703125,283.3399963378906,722100,PSA
2023-03-10,296.0,296.0199890136719,281.42999267578125,281.4599914550781,269.6952209472656,1306700,PSA
2023-03-13,279.32000732421875,296.0,279.32000732421875,289.5899963378906,277.4853820800781,1505300,PSA
2023-03-14,290.2099914550781,291.7099914550781,284.2799987792969,287.6400146484375,278.5020446777344,1125700,PSA
2023-03-15,286.9599914550781,289.45001220703125,284.1600036621094,288.55999755859375,279.3927917480469,1066600,PSA
2023-03-16,287.94000244140625,295.05999755859375,285.510009765625,294.8599853515625,285.49261474609375,1032500,PSA
2023-03-17,295.82000732421875,299.1600036621094,293.5899963378906,295.6700134277344,286.2769470214844,2241900,PSA
2023-03-20,294.6700134277344,299.6099853515625,292.5,298.3699951171875,288.8911437988281,1304400,PSA
2023-03-21,298.3900146484375,299.1000061035156,288.69000244140625,292.9200134277344,283.61431884765625,1311000,PSA
2023-03-22,289.8599853515625,293.3800048828125,284.8399963378906,284.9700012207031,275.9168395996094,1101000,PSA
2023-03-23,285.1400146484375,288.6400146484375,281.7200012207031,282.239990234375,273.2735595703125,839700,PSA
2023-03-24,281.989990234375,286.9100036621094,281.6400146484375,286.6000061035156,277.49505615234375,555100,PSA
2023-03-27,288.04998779296875,289.2300109863281,285.9100036621094,286.3500061035156,277.25299072265625,566300,PSA
2023-03-28,284.25,286.57000732421875,281.30999755859375,282.0,273.0411682128906,639000,PSA
2023-03-29,284.8699951171875,290.489990234375,283.2699890136719,290.239990234375,281.0194091796875,751600,PSA
2023-03-30,293.6099853515625,295.2799987792969,292.2099914550781,294.6400146484375,285.2796630859375,698300,PSA
2023-03-31,296.07000732421875,302.29998779296875,295.6000061035156,302.1400146484375,292.5413818359375,1175300,PSA
2023-04-03,306.8900146484375,315.8599853515625,306.1700134277344,307.70001220703125,297.92474365234375,3556000,PSA
2023-04-04,307.0,314.3500061035156,306.4100036621094,308.260009765625,298.46697998046875,1888500,PSA
2023-04-05,307.8800048828125,309.2099914550781,304.1499938964844,307.260009765625,297.49871826171875,1515600,PSA
