Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,130.0,130.2100067138672,125.79000091552734,126.5199966430664,119.70455932617188,2368200,CCI
2023-03-08,126.37999725341797,131.5,126.37999725341797,130.0399932861328,123.0349349975586,2650100,CCI
2023-03-09,130.16000366210938,131.32000732421875,127.30999755859375,127.86000061035156,120.97238159179688,1901400,CCI
2023-03-10,127.77999877929688,128.5399932861328,125.80999755859375,126.87999725341797,120.045166015625,2215900,CCI
2023-03-13,126.7699966430664,133.22999572753906,126.44999694824219,130.5800018310547,123.54585266113281,2447700,CCI
2023-03-14,130.97999572753906,131.77999877929688,128.22000122070312,131.14999389648438,125.59034729003906,2765000,CCI
2023-03-15,130.10000610351562,133.55999755859375,129.6699981689453,132.69000244140625,127.0650634765625,2746700,CCI
2023-03-16,132.27999877929688,134.0800018310547,130.57000732421875,132.52000427246094,126.90228271484375,2261900,CCI
2023-03-17,132.3300018310547,133.6699981689453,129.5800018310547,130.25999450683594,124.73806762695312,3556700,CCI
2023-03-20,130.00999450683594,132.10000610351562,129.6999969482422,131.24000549316406,125.67654418945312,1885500,CCI
2023-03-21,131.27000427246094,131.38999938964844,127.58999633789062,129.49000549316406,124.00072479248047,1890000,CCI
2023-03-22,128.3300018310547,130.14999389648438,126.0,126.08000183105469,120.73527526855469,2074200,CCI
2023-03-23,126.26000213623047,127.55000305175781,123.62000274658203,123.75,118.50404357910156,3191200,CCI
2023-03-24,123.45999908447266,129.52999877929688,122.75,129.4600067138672,123.97200012207031,2784000,CCI
2023-03-27,129.92999267578125,130.6199951171875,127.20999908447266,127.47000122070312,122.06635284423828,1745300,CCI
2023-03-28,126.55999755859375,128.00999450683594,126.19999694824219,127.48999786376953,122.08550262451172,1258800,CCI
2023-03-29,128.58999633789062,131.0,128.58999633789062,130.97000122070312,125.41797637939453,1838000,CCI
2023-03-30,132.9499969482422,133.11000061035156,131.4499969482422,132.52999877929688,126.9118423461914,1299500,CCI
2023-03-31,132.7100067138672,133.9600067138672,131.86000061035156,133.83999633789062,128.1663055419922,2379800,CCI
2023-04-03,132.5800018310547,133.1300048828125,131.3800048828125,132.22000122070312,126.61498260498047,1863100,CCI
2023-04-04,132.5,133.80999755859375,131.75,133.69000244140625,128.02267456054688,1539800,CCI
2023-04-05,134.0,136.2899932861328,133.4199981689453,133.72000122070312,128.05142211914062,2007300,CCI
2023-04-06,134.6699981689453,135.27999877929688,133.33999633789062,134.4199981689453,128.7217254638672,1149600,CCI
2023-04-10,133.3699951171875,134.35000610351562,132.05999755859375,134.02000427246094,128.33868408203125,1312200,CCI
2023-04-11,134.24000549316406,135.47999572753906,133.0399932861328,134.50999450683594,128.8079071044922,1574400,CCI
2023-04-12,135.8699951171875,136.07000732421875,133.13999938964844,133.75,128.08013916015625,1924100,CCI
2023-04-13,133.66000366210938,134.5,132.8699951171875,133.92999267578125,128.25250244140625,1469500,CCI
2023-04-14,134.05999755859375,134.22000122070312,128.27999877929688,129.27000427246094,123.79005432128906,1895500,CCI
2023-04-17,129.6199951171875,132.64999389648438,129.07000732421875,132.17999267578125,126.5766830444336,1800000,CCI
2023-04-18,131.69000244140625,132.44000244140625,130.57000732421875,132.39999389648438,126.787353515625,1642100,CCI
2023-04-19,131.50999450683594,134.08999633789062,131.16000366210938,133.5500030517578,127.88860321044922,1885000,CCI
2023-04-20,131.42999267578125,131.42999267578125,126.19000244140625,126.93000030517578,121.54924774169922,3631300,CCI
2023-04-21,127.0199966430664,127.41000366210938,124.55000305175781,125.97000122070312,120.62994384765625,3102200,CCI
2023-04-24,127.29000091552734,128.27000427246094,123.9800033569336,124.4800033569336,119.20310974121094,2328100,CCI
2023-04-25,124.44000244140625,125.41000366210938,122.0,122.2300033569336,117.0484848022461,2024200,CCI
2023-04-26,122.0,123.0,119.81999969482422,120.13999938964844,115.04708099365234,1976500,CCI
2023-04-27,120.2300033569336,123.41999816894531,120.2300033569336,122.97000122070312,117.75711822509766,2133100,CCI
2023-04-28,122.75,123.79000091552734,121.6500015258789,123.08999633789062,117.87202453613281,2241400,CCI
2023-05-01,122.69000244140625,123.30999755859375,121.47000122070312,122.04000091552734,116.86653900146484,2061000,CCI
2023-05-02,122.11000061035156,122.97000122070312,117.95999908447266,118.5199966430664,113.49575805664062,2437900,CCI
2023-05-03,118.94000244140625,120.37000274658203,117.58000183105469,117.86000061035156,112.86373138427734,2398900,CCI
2023-05-04,117.9800033569336,119.33999633789062,116.76000213623047,117.5999984741211,112.61474609375,2870600,CCI
2023-05-05,118.11000061035156,119.19999694824219,117.13999938964844,118.5,113.47660064697266,2382300,CCI
2023-05-08,117.94999694824219,118.83000183105469,115.66999816894531,116.37000274658203,111.43690490722656,1854500,CCI
2023-05-09,115.62000274658203,117.45999908447266,114.43000030517578,117.05000305175781,112.08807373046875,1782700,CCI
2023-05-10,117.81999969482422,119.5999984741211,117.79000091552734,118.94999694824219,113.90752410888672,2139800,CCI
2023-05-11,117.97000122070312,118.5199966430664,115.26000213623047,116.69000244140625,111.74333190917969,2053500,CCI
2023-05-12,116.77999877929688,117.62000274658203,115.48999786376953,116.69000244140625,111.74333190917969,2336200,CCI
2023-05-15,116.93000030517578,117.44999694824219,113.37999725341797,113.9000015258789,109.07160949707031,2422200,CCI
2023-05-16,113.9000015258789,114.19000244140625,111.3499984741211,111.44999694824219,106.72545623779297,1880900,CCI
2023-05-17,111.79000091552734,114.5999984741211,111.38999938964844,114.44999694824219,109.5982894897461,2528800,CCI
2023-05-18,114.02999877929688,114.55000305175781,112.51000213623047,113.98999786376953,109.15778350830078,2628300,CCI
2023-05-19,114.52999877929688,114.93000030517578,112.79000091552734,113.08000183105469,108.28636932373047,1371800,CCI
2023-05-22,113.52999877929688,115.94999694824219,113.36000061035156,115.05999755859375,110.18243408203125,1816600,CCI
2023-05-23,114.61000061035156,115.75,112.86000061035156,112.95999908447266,108.17145538330078,2140300,CCI
2023-05-24,113.11000061035156,113.73999786376953,110.83000183105469,110.91999816894531,106.21793365478516,1793300,CCI
2023-05-25,111.01000213623047,113.45999908447266,110.22000122070312,112.26000213623047,107.50112915039062,3581700,CCI
2023-05-26,112.58000183105469,112.66000366210938,111.13999938964844,111.76000213623047,107.02232360839844,2119300,CCI
2023-05-30,112.66999816894531,114.93000030517578,111.62000274658203,112.20999908447266,107.4532470703125,2130800,CCI
2023-05-31,111.73999786376953,113.58000183105469,111.0,113.20999908447266,108.41085052490234,8181000,CCI
2023-06-01,112.93000030517578,113.63999938964844,112.05999755859375,112.16000366210938,107.40536499023438,2534600,CCI
2023-06-02,113.61000061035156,114.66000366210938,113.19000244140625,114.0,109.1673583984375,3240000,CCI
2023-06-05,114.33000183105469,115.19000244140625,112.69999694824219,112.80000305175781,108.01823425292969,1992100,CCI
2023-06-06,113.12000274658203,113.68000030517578,111.08999633789062,112.98999786376953,108.20018005371094,1853900,CCI
2023-06-07,113.48999786376953,115.05000305175781,112.01000213623047,114.91000366210938,110.0387954711914,1782600,CCI
2023-06-08,114.26000213623047,115.73999786376953,113.38999938964844,115.55999755859375,110.6612319946289,2690300,CCI
2023-06-09,115.83999633789062,115.83999633789062,112.41999816894531,113.95999908447266,109.1290512084961,1921400,CCI
2023-06-12,114.62999725341797,115.31999969482422,113.30000305175781,115.16000366210938,110.27819061279297,1956500,CCI
2023-06-13,115.0,115.87999725341797,113.95999908447266,115.5999984741211,110.69953918457031,3235800,CCI
2023-06-14,114.58999633789062,115.66999816894531,113.66000366210938,114.41000366210938,111.0635757446289,1618600,CCI
2023-06-15,114.41999816894531,117.20999908447266,113.94999694824219,116.88999938964844,113.47103118896484,1984800,CCI
2023-06-16,115.70999908447266,117.0,114.41999816894531,114.61000061035156,111.25772094726562,3983600,CCI
