Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,64.41000366210938,64.51000213623047,63.65999984741211,63.900001525878906,60.47942352294922,3548000,O
2023-03-08,63.81999969482422,64.58999633789062,63.7599983215332,64.54000091552734,61.08515930175781,2807300,O
2023-03-09,64.54000091552734,64.69999694824219,63.400001525878906,63.439998626708984,60.04404067993164,3414300,O
2023-03-10,63.43000030517578,63.4900016784668,61.220001220703125,61.380001068115234,58.09431457519531,5725400,O
2023-03-13,61.380001068115234,63.66999816894531,61.349998474121094,62.790000915527344,59.428836822509766,6428000,O
2023-03-14,63.38999938964844,64.02999877929688,62.7400016784668,63.220001220703125,59.835819244384766,5061000,O
2023-03-15,62.84000015258789,63.75,62.11000061035156,63.060001373291016,59.684383392333984,5503300,O
2023-03-16,62.63999938964844,62.900001525878906,61.7400016784668,62.43000030517578,59.08810806274414,4573500,O
2023-03-17,62.38999938964844,62.38999938964844,61.349998474121094,61.380001068115234,58.09431457519531,7068400,O
2023-03-20,61.65999984741211,62.290000915527344,61.400001525878906,61.970001220703125,58.652732849121094,3943500,O
2023-03-21,62.279998779296875,62.40999984741211,61.02000045776367,61.27000045776367,57.990203857421875,4396700,O
2023-03-22,61.0,61.310001373291016,59.36000061035156,59.400001525878906,56.220298767089844,4155200,O
2023-03-23,59.900001525878906,60.38999938964844,59.09000015258789,59.27000045776367,56.09726333618164,3559300,O
2023-03-24,59.15999984741211,61.09000015258789,59.06999969482422,61.040000915527344,57.77252197265625,3675100,O
2023-03-27,61.380001068115234,61.470001220703125,60.619998931884766,60.709999084472656,57.460174560546875,3778500,O
2023-03-28,60.36000061035156,61.06999969482422,60.25,61.060001373291016,57.79144287109375,2410300,O
2023-03-29,61.61000061035156,62.13999938964844,61.54999923706055,62.040000915527344,58.7189826965332,3023300,O
2023-03-30,62.43000030517578,62.86000061035156,62.349998474121094,62.61000061035156,59.258480072021484,3008000,O
2023-03-31,62.52000045776367,63.36000061035156,62.470001220703125,63.31999969482422,60.1755485534668,4142600,O
2023-04-03,62.95000076293945,63.400001525878906,62.38999938964844,62.869998931884766,59.74789810180664,5758400,O
2023-04-04,62.83000183105469,62.9900016784668,62.38999938964844,62.84000015258789,59.719390869140625,2832400,O
2023-04-05,62.959999084472656,63.11000061035156,62.470001220703125,62.709999084472656,59.595848083496094,4001900,O
2023-04-06,62.970001220703125,62.97999954223633,62.11000061035156,62.56999969482422,59.462799072265625,3177600,O
2023-04-10,62.25,62.65999984741211,61.709999084472656,62.650001525878906,59.53882598876953,3083000,O
2023-04-11,62.5,62.5,61.709999084472656,62.099998474121094,59.016136169433594,7405700,O
2023-04-12,62.9900016784668,63.220001220703125,61.869998931884766,61.91999816894531,58.84507751464844,4749400,O
2023-04-13,61.7599983215332,61.7599983215332,60.970001220703125,61.529998779296875,58.47444534301758,5126000,O
2023-04-14,61.66999816894531,61.88999938964844,60.4900016784668,60.77000045776367,57.75217819213867,3728700,O
2023-04-17,61.02000045776367,61.56999969482422,60.790000915527344,61.560001373291016,58.50295639038086,2960500,O
2023-04-18,61.40999984741211,61.75,60.869998931884766,61.11000061035156,58.0753059387207,2197000,O
2023-04-19,60.66999816894531,61.650001525878906,60.630001068115234,61.63999938964844,58.5789794921875,2290700,O
2023-04-20,61.439998626708984,61.97999954223633,61.290000915527344,61.93000030517578,58.854576110839844,3031000,O
2023-04-21,61.970001220703125,62.619998931884766,61.790000915527344,62.33000183105469,59.234718322753906,4020800,O
2023-04-24,62.380001068115234,62.4900016784668,61.630001068115234,62.09000015258789,59.006629943847656,2647300,O
2023-04-25,61.88999938964844,62.279998779296875,61.779998779296875,62.040000915527344,58.95911407470703,3493600,O
2023-04-26,61.9900016784668,62.220001220703125,61.150001525878906,61.310001373291016,58.26536560058594,2788900,O
2023-04-27,61.310001373291016,62.63999938964844,61.27000045776367,62.290000915527344,59.19670104980469,3183400,O
2023-04-28,62.189998626708984,62.939998626708984,62.189998626708984,62.84000015258789,59.96487045288086,3463900,O
2023-05-01,62.599998474121094,62.88999938964844,62.18000030517578,62.2400016784668,59.39232635498047,2194100,O
2023-05-02,62.130001068115234,62.20000076293945,61.15999984741211,61.38999938964844,58.581214904785156,2620200,O
2023-05-03,61.529998779296875,61.81999969482422,60.86000061035156,60.970001220703125,58.18042755126953,3099100,O
2023-05-04,61.15999984741211,62.18000030517578,60.529998779296875,61.91999816894531,59.08696365356445,3254900,O
2023-05-05,62.29999923706055,63.54999923706055,62.27000045776367,62.95000076293945,60.06984329223633,3226500,O
2023-05-08,62.65999984741211,62.95000076293945,62.470001220703125,62.7599983215332,59.88853073120117,2160400,O
2023-05-09,62.58000183105469,62.630001068115234,61.970001220703125,62.220001220703125,59.373233795166016,2526900,O
2023-05-10,62.72999954223633,62.83000183105469,61.90999984741211,62.369998931884766,59.51637649536133,2665300,O
2023-05-11,62.060001373291016,62.18000030517578,61.38999938964844,61.79999923706055,58.97245407104492,2319500,O
2023-05-12,61.95000076293945,62.099998474121094,61.59000015258789,62.029998779296875,59.19192123413086,2349600,O
2023-05-15,62.02000045776367,62.22999954223633,61.61000061035156,61.939998626708984,59.106048583984375,2449700,O
2023-05-16,61.79999923706055,61.84000015258789,60.279998779296875,60.290000915527344,57.53153610229492,3311800,O
2023-05-17,60.38999938964844,60.7400016784668,59.939998626708984,60.650001525878906,57.87507247924805,3722300,O
2023-05-18,60.41999816894531,60.7400016784668,59.880001068115234,60.06999969482422,57.32160568237305,4197100,O
2023-05-19,60.310001373291016,60.7400016784668,59.83000183105469,59.970001220703125,57.22618103027344,3424700,O
2023-05-22,60.130001068115234,60.59000015258789,59.90999984741211,60.34000015258789,57.57925033569336,2844500,O
2023-05-23,60.369998931884766,60.79999923706055,59.97999954223633,60.099998474121094,57.3502311706543,2700000,O
2023-05-24,59.900001525878906,59.9900016784668,59.060001373291016,59.09000015258789,56.38644790649414,3159100,O
2023-05-25,59.38999938964844,59.38999938964844,58.130001068115234,58.439998626708984,55.76618576049805,3615000,O
2023-05-26,58.54999923706055,58.849998474121094,58.220001220703125,58.65999984741211,55.97611618041992,3448200,O
2023-05-30,59.25,59.52000045776367,58.849998474121094,58.91999816894531,56.22422409057617,4422700,O
2023-05-31,58.869998931884766,59.77000045776367,58.779998779296875,59.439998626708984,56.96697235107422,9241100,O
2023-06-01,59.459999084472656,59.689998626708984,58.880001068115234,59.2400016784668,56.775306701660156,4558800,O
2023-06-02,59.59000015258789,60.099998474121094,59.33000183105469,59.70000076293945,57.216163635253906,4780400,O
2023-06-05,59.790000915527344,60.59000015258789,59.68000030517578,59.9900016784668,57.494102478027344,3849900,O
2023-06-06,60.119998931884766,60.25,59.52000045776367,60.0099983215332,57.513267517089844,3669300,O
