Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,183.52999877929688,183.7100067138672,179.6300048828125,180.3699951171875,176.3267059326172,980900,TRV
2023-03-08,180.8000030517578,181.1699981689453,177.00999450683594,177.77000427246094,173.78500366210938,971800,TRV
2023-03-09,177.2100067138672,177.2100067138672,173.33999633789062,173.9199981689453,170.9154510498047,1405500,TRV
2023-03-10,173.13999938964844,178.14999389648438,172.5800018310547,175.67999267578125,172.64503479003906,2428900,TRV
2023-03-13,173.25,176.64999389648438,171.47000122070312,172.22000122070312,169.2448272705078,2612700,TRV
2023-03-14,174.4199981689453,174.4199981689453,169.9600067138672,171.75999450683594,168.79275512695312,2320400,TRV
2023-03-15,166.89999389648438,167.83999633789062,163.72000122070312,166.49000549316406,163.6138153076172,2459000,TRV
2023-03-16,167.2100067138672,172.91000366210938,165.85000610351562,172.2100067138672,169.23500061035156,2264000,TRV
2023-03-17,170.14999389648438,170.72999572753906,164.07000732421875,165.02999877929688,162.17901611328125,4491900,TRV
2023-03-20,166.25,169.25,165.75,168.7100067138672,165.7954559326172,2037600,TRV
2023-03-21,171.6300048828125,172.57000732421875,170.3800048828125,171.75,168.78292846679688,1983300,TRV
2023-03-22,171.6999969482422,172.3800048828125,166.5399932861328,166.6300048828125,163.75140380859375,1284900,TRV
2023-03-23,165.52999877929688,166.72999572753906,163.22999572753906,163.86000061035156,161.02923583984375,1596200,TRV
2023-03-24,162.5,165.36000061035156,161.3300018310547,164.91000366210938,162.06109619140625,1200300,TRV
2023-03-27,167.27999877929688,167.82000732421875,165.44000244140625,166.35000610351562,163.4762420654297,1466600,TRV
2023-03-28,165.61000061035156,166.9600067138672,164.8699951171875,165.8800048828125,163.01434326171875,1221300,TRV
2023-03-29,168.0800018310547,169.94000244140625,167.08999633789062,169.86000061035156,166.9255828857422,1582500,TRV
2023-03-30,170.7100067138672,171.0800018310547,168.86000061035156,170.82000732421875,167.8690185546875,1767500,TRV
2023-03-31,171.74000549316406,172.3300018310547,169.99000549316406,171.41000366210938,168.4488067626953,1865700,TRV
2023-04-03,171.02000427246094,172.69000244140625,170.89999389648438,172.2899932861328,169.3135986328125,1280800,TRV
2023-04-04,172.58999633789062,173.39999389648438,167.27999877929688,168.6300048828125,165.7168426513672,1369900,TRV
2023-04-05,167.66000366210938,170.5500030517578,167.1300048828125,170.30999755859375,167.36782836914062,1228200,TRV
2023-04-06,170.75,171.8000030517578,170.3300018310547,171.27000427246094,168.3112335205078,787200,TRV
2023-04-10,171.44000244140625,172.85000610351562,171.16000366210938,172.64999389648438,169.66737365722656,827100,TRV
2023-04-11,172.8800048828125,174.2100067138672,171.63999938964844,173.5500030517578,170.55184936523438,1074200,TRV
2023-04-12,173.86000061035156,174.77000427246094,172.3000030517578,173.83999633789062,170.83682250976562,1005800,TRV
2023-04-13,171.82000732421875,173.35000610351562,169.91000366210938,173.1999969482422,170.2078857421875,1332300,TRV
2023-04-14,173.0500030517578,173.0500030517578,167.0,168.3699951171875,165.46131896972656,1506800,TRV
2023-04-17,168.5,171.27999877929688,167.61000061035156,171.27999877929688,168.32106018066406,1651500,TRV
2023-04-18,171.82000732421875,172.4499969482422,170.4499969482422,172.0,169.02862548828125,2298900,TRV
2023-04-19,182.41000366210938,185.32000732421875,179.52000427246094,182.57000732421875,179.416015625,3065000,TRV
2023-04-20,183.2899932861328,184.11000061035156,178.42999267578125,179.25999450683594,176.1632080078125,1486800,TRV
2023-04-21,178.3300018310547,180.47000122070312,176.58999633789062,179.5,176.3990478515625,1771200,TRV
2023-04-24,179.50999450683594,180.36000061035156,178.33999633789062,179.1300048828125,176.0354461669922,1015700,TRV
2023-04-25,177.88999938964844,180.1199951171875,177.00999450683594,177.32000732421875,174.2567138671875,1208700,TRV
2023-04-26,175.82000732421875,178.3699951171875,175.82000732421875,176.61000061035156,173.55897521972656,1168200,TRV
2023-04-27,176.8699951171875,180.69000244140625,176.27000427246094,180.25,177.13609313964844,1573700,TRV
2023-04-28,179.19000244140625,182.1199951171875,179.19000244140625,181.13999938964844,178.01072692871094,1052700,TRV
2023-05-01,180.27000427246094,183.1199951171875,180.27000427246094,181.75999450683594,178.6199951171875,761700,TRV
2023-05-02,181.0399932861328,181.41000366210938,177.35000610351562,180.52999877929688,177.4112548828125,1236500,TRV
2023-05-03,181.77000427246094,181.77000427246094,178.97999572753906,179.14999389648438,176.05508422851562,1001700,TRV
2023-05-04,178.6300048828125,180.11000061035156,176.5500030517578,179.13999938964844,176.04527282714844,1497000,TRV
2023-05-05,180.60000610351562,183.0500030517578,180.3300018310547,182.3000030517578,179.1506805419922,1016100,TRV
2023-05-08,182.99000549316406,183.75,181.9199981689453,182.57000732421875,179.416015625,945800,TRV
2023-05-09,182.97999572753906,185.50999450683594,182.3800048828125,183.75,180.5756378173828,1076600,TRV
2023-05-10,183.8800048828125,184.4199981689453,181.19000244140625,183.16000366210938,179.99583435058594,830500,TRV
2023-05-11,182.1999969482422,182.8699951171875,181.3300018310547,182.80999755859375,179.65187072753906,727700,TRV
2023-05-12,184.07000732421875,184.49000549316406,181.11000061035156,182.08999633789062,178.94430541992188,652400,TRV
2023-05-15,182.75999450683594,182.82000732421875,181.13999938964844,182.80999755859375,179.65187072753906,672100,TRV
2023-05-16,182.6999969482422,182.92999267578125,180.7899932861328,181.50999450683594,178.3743438720703,621200,TRV
2023-05-17,182.2899932861328,183.5500030517578,181.30999755859375,181.67999267578125,178.54139709472656,992400,TRV
2023-05-18,181.75999450683594,183.52000427246094,180.47000122070312,183.33999633789062,180.17271423339844,1129500,TRV
2023-05-19,184.61000061035156,185.77000427246094,183.00999450683594,183.72000122070312,180.54615783691406,1255800,TRV
2023-05-22,183.16000366210938,184.35000610351562,180.83999633789062,181.10000610351562,177.97142028808594,945400,TRV
2023-05-23,180.9600067138672,182.22000122070312,179.2100067138672,179.30999755859375,176.2123260498047,1288900,TRV
2023-05-24,178.7899932861328,178.86000061035156,175.88999938964844,175.99000549316406,172.94970703125,1403300,TRV
2023-05-25,174.44000244140625,174.99000549316406,172.80999755859375,173.6699981689453,170.6697540283203,1112100,TRV
2023-05-26,172.42999267578125,173.72999572753906,171.25999450683594,172.2899932861328,169.3135986328125,1172400,TRV
2023-05-30,172.41000366210938,173.44000244140625,170.38999938964844,173.2899932861328,170.2963104248047,1229600,TRV
2023-05-31,172.3300018310547,172.8699951171875,169.0,169.24000549316406,166.31631469726562,2497900,TRV
2023-06-01,169.99000549316406,171.9199981689453,168.24000549316406,171.3000030517578,168.34071350097656,1115700,TRV
2023-06-02,172.13999938964844,175.3699951171875,171.3300018310547,175.1300048828125,172.10455322265625,1680100,TRV
2023-06-05,175.72999572753906,175.72999572753906,174.32000732421875,174.3699951171875,171.35768127441406,1079700,TRV
2023-06-06,174.05999755859375,175.38999938964844,173.77000427246094,174.9499969482422,171.9276580810547,728000,TRV
2023-06-07,174.82000732421875,176.19000244140625,173.27999877929688,175.77999877929688,172.74331665039062,1192700,TRV
2023-06-08,174.75999450683594,175.36000061035156,173.89999389648438,174.91000366210938,172.87179565429688,897300,TRV
2023-06-09,174.47000122070312,175.9199981689453,173.44000244140625,175.60000610351562,173.55377197265625,998300,TRV
2023-06-12,175.05999755859375,175.75,173.77000427246094,174.77000427246094,172.7334442138672,744800,TRV
2023-06-13,174.75999450683594,177.72999572753906,174.61000061035156,176.1199951171875,174.06768798828125,1004300,TRV
2023-06-14,177.08999633789062,177.32000732421875,173.10000610351562,173.5500030517578,171.52764892578125,1414700,TRV
2023-06-15,173.75,176.24000549316406,173.75,175.97000122070312,173.91944885253906,1385700,TRV
2023-06-16,177.97000122070312,177.97000122070312,175.97000122070312,176.75,174.6903533935547,2319000,TRV
2023-06-20,176.25999450683594,176.67999267578125,174.0500030517578,175.55999755859375,173.51422119140625,970500,TRV
2023-06-21,175.75,176.1699981689453,173.8699951171875,175.2899932861328,173.2473602294922,1183600,TRV
2023-06-22,176.1699981689453,176.1699981689453,173.5800018310547,175.00999450683594,172.9706268310547,703400,TRV
2023-06-23,174.0500030517578,175.10000610351562,173.30999755859375,173.72000122070312,171.69566345214844,1657500,TRV
2023-06-26,174.80999755859375,174.80999755859375,171.30999755859375,172.38999938964844,170.38116455078125,956800,TRV
