Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,55.0099983215332,55.349998474121094,54.02000045776367,54.040000915527344,53.554725646972656,2893000,PHM
2023-03-08,54.41999816894531,54.790000915527344,53.7599983215332,54.75,54.25835037231445,2886800,PHM
2023-03-09,54.83000183105469,55.84000015258789,54.400001525878906,54.439998626708984,53.951133728027344,2944600,PHM
2023-03-10,54.7599983215332,55.16999816894531,52.40999984741211,53.470001220703125,52.989845275878906,3497000,PHM
2023-03-13,52.400001525878906,54.63999938964844,52.2400016784668,54.209999084472656,53.72319793701172,4165700,PHM
2023-03-14,54.88999938964844,55.66999816894531,54.43000030517578,55.02000045776367,54.52592849731445,3146000,PHM
2023-03-15,54.41999816894531,55.81999969482422,53.54999923706055,54.619998931884766,54.129512786865234,3351600,PHM
2023-03-16,54.63999938964844,56.189998626708984,53.91999816894531,55.959999084472656,55.457481384277344,3010400,PHM
2023-03-17,55.959999084472656,56.040000915527344,54.91999816894531,55.41999816894531,55.079811096191406,8678900,PHM
2023-03-20,55.56999969482422,56.08000183105469,55.15999984741211,55.36000061035156,55.02018356323242,2707900,PHM
2023-03-21,55.90999984741211,56.5,55.61000061035156,55.81999969482422,55.477359771728516,2826800,PHM
2023-03-22,56.540000915527344,57.16999816894531,55.91999816894531,55.93000030517578,55.58668518066406,3243300,PHM
2023-03-23,56.790000915527344,57.88999938964844,55.86000061035156,56.38999938964844,56.043861389160156,2749400,PHM
2023-03-24,56.209999084472656,56.939998626708984,55.2599983215332,56.65999984741211,56.31220245361328,2105700,PHM
2023-03-27,56.93000030517578,57.439998626708984,56.470001220703125,56.54999923706055,56.202880859375,1953900,PHM
2023-03-28,56.72999954223633,57.56999969482422,56.709999084472656,57.27000045776367,56.918460845947266,1683300,PHM
2023-03-29,57.70000076293945,57.95000076293945,56.7599983215332,57.150001525878906,56.799198150634766,1711500,PHM
2023-03-30,57.31999969482422,57.33000183105469,56.630001068115234,56.779998779296875,56.43146514892578,1456500,PHM
2023-03-31,56.79999923706055,58.380001068115234,56.79999923706055,58.279998779296875,57.92226028442383,2728800,PHM
2023-04-03,58.029998779296875,59.150001525878906,58.029998779296875,59.0,58.637840270996094,1893900,PHM
2023-04-04,58.869998931884766,59.2400016784668,58.0,58.41999816894531,58.061397552490234,2290100,PHM
2023-04-05,58.15999984741211,58.849998474121094,58.060001373291016,58.630001068115234,58.270111083984375,1932000,PHM
2023-04-06,58.36000061035156,58.58000183105469,57.400001525878906,57.84000015258789,57.48495864868164,2150700,PHM
2023-04-10,57.61000061035156,58.869998931884766,57.2599983215332,58.33000183105469,57.971954345703125,2976600,PHM
2023-04-11,59.0099983215332,60.25,58.88999938964844,59.7599983215332,59.39317321777344,3059700,PHM
2023-04-12,60.150001525878906,60.400001525878906,59.58000183105469,59.75,59.383235931396484,2115300,PHM
2023-04-13,60.08000183105469,60.08000183105469,59.189998626708984,59.209999084472656,58.84654998779297,2584000,PHM
2023-04-14,59.459999084472656,60.209999084472656,59.349998474121094,60.13999938964844,59.77083969116211,2915700,PHM
2023-04-17,59.970001220703125,60.79999923706055,59.95000076293945,60.59000015258789,60.21807861328125,2125000,PHM
2023-04-18,61.119998931884766,62.720001220703125,61.0,62.59000015258789,62.205806732177734,3667500,PHM
2023-04-19,62.18000030517578,62.59000015258789,61.7400016784668,62.439998626708984,62.056724548339844,2063900,PHM
2023-04-20,63.709999084472656,64.48999786376953,62.720001220703125,62.810001373291016,62.42445373535156,3213600,PHM
2023-04-21,62.849998474121094,63.16999816894531,62.18000030517578,62.83000183105469,62.444332122802734,2301000,PHM
2023-04-24,62.349998474121094,64.0199966430664,62.349998474121094,63.86000061035156,63.4680061340332,4045500,PHM
2023-04-25,64.81999969482422,66.08000183105469,64.5,64.94999694824219,64.55130767822266,6770700,PHM
2023-04-26,64.70999908447266,65.41999816894531,64.41000366210938,64.62999725341797,64.2332763671875,4256500,PHM
2023-04-27,65.51000213623047,66.2699966430664,64.86000061035156,66.2699966430664,65.86321258544922,3958200,PHM
2023-04-28,66.45999908447266,67.19999694824219,66.27999877929688,67.1500015258789,66.73780822753906,3064600,PHM
2023-05-01,67.05000305175781,67.4000015258789,65.55999755859375,65.77999877929688,65.37622833251953,3758400,PHM
2023-05-02,65.7699966430664,65.93000030517578,64.69999694824219,65.7699966430664,65.36627960205078,3898400,PHM
2023-05-03,66.0,67.20999908447266,65.97000122070312,66.48999786376953,66.08185577392578,4048100,PHM
2023-05-04,66.55000305175781,67.0,65.81999969482422,66.37000274658203,65.96260070800781,3393800,PHM
2023-05-05,66.75,67.22000122070312,66.05000305175781,67.0199966430664,66.60860443115234,2454600,PHM
2023-05-08,66.69999694824219,67.91000366210938,66.63999938964844,67.77999877929688,67.36394500732422,2101400,PHM
2023-05-09,67.95999908447266,68.7300033569336,67.63999938964844,67.7300033569336,67.31425476074219,3538200,PHM
2023-05-10,68.27999877929688,68.5199966430664,67.0199966430664,67.80000305175781,67.38382720947266,3006200,PHM
2023-05-11,67.94999694824219,68.26000213623047,67.48999786376953,68.12000274658203,67.70185852050781,1939100,PHM
