Date,Adj Close,Close,High,Low,Open,Volume,ticker
2023-03-07,660.5034790039062,674.6599731445312,688.97998046875,673.1699829101562,688.3900146484375,417200,BLK
2023-03-08,660.2097778320312,674.3599853515625,680.3300170898438,672.6500244140625,676.6199951171875,554800,BLK
2023-03-09,637.6141357421875,651.280029296875,675.22998046875,650.0,674.489990234375,787100,BLK
2023-03-10,621.705078125,635.030029296875,651.4600219726562,628.47998046875,647.7000122070312,960900,BLK
2023-03-13,612.639404296875,625.77001953125,643.22998046875,624.0900268554688,625.02001953125,997600,BLK
2023-03-14,624.4463500976562,637.8300170898438,648.0,624.7100219726562,646.4099731445312,928600,BLK
2023-03-15,618.484130859375,631.739990234375,634.5,620.0,621.0,1130000,BLK
2023-03-16,623.6140747070312,636.97998046875,645.3800048828125,621.2999877929688,627.2999877929688,726200,BLK
2023-03-17,623.349853515625,636.7100219726562,638.7100219726562,623.8499755859375,638.7100219726562,2701500,BLK
2023-03-20,630.0560913085938,643.5599975585938,652.4400024414062,639.530029296875,647.469970703125,924200,BLK
2023-03-21,648.2560424804688,662.1500244140625,665.1799926757812,658.5399780273438,659.9299926757812,791200,BLK
2023-03-22,634.7162475585938,648.3200073242188,667.4500122070312,647.8900146484375,660.0800170898438,480100,BLK
2023-03-23,638.1036376953125,651.780029296875,660.989990234375,645.5499877929688,653.280029296875,483400,BLK
2023-03-24,631.348388671875,644.8800048828125,647.8200073242188,638.0900268554688,642.8099975585938,574100,BLK
2023-03-27,634.7162475585938,648.3200073242188,656.77001953125,646.47998046875,654.530029296875,411100,BLK
2023-03-28,632.6798095703125,646.239990234375,649.9000244140625,641.3800048828125,646.3400268554688,373300,BLK
2023-03-29,643.429443359375,657.219970703125,657.739990234375,651.0,652.030029296875,589300,BLK
2023-03-30,647.1692504882812,661.0399780273438,667.6199951171875,657.0999755859375,663.510009765625,392300,BLK
2023-03-31,655.0797119140625,669.1199951171875,669.1500244140625,662.6099853515625,665.0900268554688,516300,BLK
2023-04-03,652.4265747070312,666.4099731445312,670.2100219726562,656.47998046875,664.52001953125,622800,BLK
2023-04-04,645.2798461914062,659.1099853515625,669.6500244140625,653.8400268554688,665.8900146484375,525100,BLK
2023-04-05,642.274169921875,656.0399780273438,656.8699951171875,651.2899780273438,652.3800048828125,426100,BLK
2023-04-06,642.6266479492188,656.4000244140625,659.0599975585938,653.989990234375,656.5999755859375,441700,BLK
2023-04-10,645.9749145507812,659.8200073242188,659.8300170898438,650.7899780273438,652.3499755859375,393800,BLK
2023-04-11,655.6279907226562,669.6799926757812,671.4400024414062,661.8499755859375,662.0,535800,BLK
2023-04-12,651.9957885742188,665.969970703125,677.6400146484375,663.3599853515625,676.1500244140625,481200,BLK
2023-04-13,656.6559448242188,670.72998046875,671.5800170898438,658.530029296875,663.3699951171875,694000,BLK
2023-04-14,676.82373046875,691.3300170898438,704.010009765625,678.0599975585938,680.22998046875,1117700,BLK
2023-04-17,683.7062377929688,698.3599853515625,699.0999755859375,690.7899780273438,691.3300170898438,586100,BLK
2023-04-18,679.4671020507812,694.030029296875,701.22998046875,689.8599853515625,700.3699951171875,593800,BLK
2023-04-19,680.6516723632812,695.239990234375,699.5,690.010009765625,690.97998046875,348100,BLK
2023-04-20,681.7677612304688,696.3800048828125,698.9299926757812,690.469970703125,690.469970703125,580400,BLK
2023-04-21,666.6516723632812,680.9400024414062,696.27001953125,678.9199829101562,695.530029296875,774500,BLK
2023-04-24,660.0433959960938,674.1900024414062,682.280029296875,673.0999755859375,682.280029296875,451800,BLK
2023-04-25,645.8671875,659.7100219726562,671.72998046875,658.4600219726562,670.6400146484375,552200,BLK
2023-04-26,637.0169067382812,650.6699829101562,661.739990234375,647.4199829101562,655.6900024414062,434700,BLK
2023-04-27,648.77490234375,662.6799926757812,663.530029296875,655.27001953125,657.25,393900,BLK
2023-04-28,657.1161499023438,671.2000122070312,672.030029296875,658.9500122070312,659.8300170898438,529000,BLK
2023-05-01,649.0587768554688,662.969970703125,675.5900268554688,662.1799926757812,675.0800170898438,560200,BLK
2023-05-02,637.7903442382812,651.4600219726562,658.5900268554688,635.280029296875,657.72998046875,719700,BLK
2023-05-03,628.93017578125,642.4099731445312,662.969970703125,640.25,657.4199829101562,430700,BLK
2023-05-04,618.40576171875,631.6599731445312,638.5499877929688,628.22998046875,638.5499877929688,589300,BLK
2023-05-05,630.956787109375,644.47998046875,644.6599731445312,637.5499877929688,642.1900024414062,484300,BLK
2023-05-08,629.6448974609375,643.1400146484375,647.0,640.780029296875,646.25,374500,BLK
2023-05-09,622.2337646484375,635.5700073242188,643.489990234375,633.6300048828125,639.0,441700,BLK
2023-05-10,615.9778442382812,629.1799926757812,644.9500122070312,624.5,643.9500122070312,622400,BLK
2023-05-11,628.5484008789062,642.02001953125,643.489990234375,627.6199951171875,630.1699829101562,726100,BLK
2023-05-12,631.563720703125,645.0999755859375,651.2000122070312,642.9500122070312,646.5599975585938,906200,BLK
2023-05-15,631.2211303710938,644.75,650.260009765625,642.7000122070312,645.1799926757812,501900,BLK
2023-05-16,620.5302734375,633.8300170898438,643.9199829101562,633.22998046875,642.5900268554688,362700,BLK
